,买家,评价内容,图片,时间,客服回复,商品抬头,价格,追加评论,追加评论时间
0,moonshine1980,此用户没有填写评价。,"[""https://img.alicdn.com/imgextra/i1/0/O1CN01Ytn0pQ22JODr0HVpi_!!0-rate.jpg_400x400.jpg"", ""https://img.alicdn.com/imgextra/i1/0/O1CN012fXLT222JODsQgmQZ_!!0-rate.jpg_400x400.jpg"", ""https://img.alicdn.com/imgextra/i1/0/O1CN01ALigfq22JODtAIh1i_!!0-rate.jpg_400x400.jpg"", ""https://img.alicdn.com/imgextra/i4/0/O1CN01tLKNPo22JODtpCA6k_!!0-rate.jpg_400x400.jpg"", ""https://img.alicdn.com/imgextra/i4/0/O1CN012rrCv122JODtpDhkr_!!0-rate.jpg_400x400.jpg""]",[2019-08-12 19:48:24],[解释] 谢谢亲的选择，您的肯定既是鼓励和支持也是鞭策和动力，KGC的每一位小伙伴会一如既往的用心工作，以最真挚的诚意接待每一位客户，为大家提供全面，细致，贴心的服务； 按摩椅可以进行设置区域或者是定点按摩的哦，亲爱的有任何问题可以随时联系我们在线美眉或者是拨打4006760010热线电话进行咨询哈，KGC祝您生活愉快！,【88狂欢价】KGC/卡杰诗智能豪华电动按摩椅全自动全身太空舱零重力家用沙发椅,79800.0,[追加评论] 用了2天，还没有体验全部功能，总体来说还是非常满意的，和实体店感受3、4万块钱的按摩座椅差不多，有智能身体检测，还可以手动调整。按摩力度、位置都不错，均比较满意。只是没有手动设定定点按摩功能，比如只想定点按颈椎什么的，按摩手无法个性化调节宽度。发货物流均不错，目前有点小问题，一个气囊不充气，希望越做越好。,[确认收货后 2 天追加评论]
0,奥迪它爹,按摩椅很不错，质量好，按摩舒服，占地小！,"[""https://img.alicdn.com/imgextra/i1/0/O1CN01q6mAKb1LhBJqhe9pE_!!0-rate.jpg_400x400.jpg"", ""https://img.alicdn.com/imgextra/i4/0/O1CN01JCkxye1LhBJu8ayK4_!!0-rate.jpg_400x400.jpg"", ""https://img.alicdn.com/imgextra/i1/0/O1CN01ns2HfK1LhBJu8ayKB_!!0-rate.jpg_400x400.jpg""]",[2019-08-12 19:47:54],[解释] 我们会以百分百的质量，百分百的态度，让亲爱的感受最贴心的购物体验。以超一流的性价比回馈亲爱的关爱和支持。愿亲幸福快乐每一天！,KGC/卡杰诗休闲迷你智能按摩椅家用新款小型全自动电动按摩沙发椅,19800.0,,
0,qm19890509,不错可以,[],[2019-08-12 19:11:55],[解释] 亲爱的简单的话语，入心的是欣喜，是吉言，是执着难免。是您让kgc在前进的道路上一往无前的动力，您的好评赐予KGC无限的正能量，KGC会不断的改进自己，完善自己，带给亲们更好的服务品质和更好的产品(*^__^*),【88狂欢价】KGC/卡杰诗智能豪华电动按摩椅全自动全身太空舱零重力家用沙发椅,79800.0,,
0,康仔爱甜瓜,从咨询到安装，服务很好，试了下，挺舒服的，希望能用的长久给客服诗诗点赞,"[""https://img.alicdn.com/imgextra/i4/0/O1CN010viarg23FYWUMN5Id_!!0-rate.jpg_400x400.jpg""]",[2019-08-12 14:55:39],[解释] 诗诗好开心~~被亲亲表扬了呢！全心、用心服务每一位客户是我们的职责，非常感谢亲的肯定和选择。亲，报装和售后电话都是400-676-0010哦，在使用中有任何疑问也可以随时联系我们在线客服哈，祝亲生活愉快~~~~！,【88狂欢价】KGC/卡杰诗K3按摩椅家用全自动太空舱全身揉捏多功能电动老人沙发,12000.0,,
0,尹炎波,宝贝不错，机器蛮厚实的，质量很好，已经安装上了，刚好有吃完的西瓜皮，就试用了，声音不大，磨得也很快，分分钟搞定。现在天天都用，也不费电，特别的方便，湿垃圾再也不用分类了，直接在家里就处理了，干净卫生还环保，推荐了！,"[""https://img.alicdn.com/imgextra/i1/0/O1CN019yGS6P1ljB3THKTDS_!!0-rate.jpg_400x400.jpg"", ""https://img.alicdn.com/imgextra/i3/0/O1CN01tNl0581ljB3UT0Zlt_!!0-rate.jpg_400x400.jpg"", ""https://img.alicdn.com/imgextra/i2/0/O1CN01CXKhIi1ljB3VqIxiW_!!0-rate.jpg_400x400.jpg"", ""https://img.alicdn.com/imgextra/i2/0/O1CN010ge27W1ljB3WHuQNf_!!0-rate.jpg_400x400.jpg""]",[2019-08-12 14:51:35],[解释] 亲爱的，非常感谢您的支持哦！亲的认可是我们最大的动力，我们会继续努力提升产品和服务质量。在售前、售中、售后把关好每个环节，提供更好、更贴心的服务，KGC期待您继续支持和关注~ 使用满意的话，请多多分享给亲朋好友！祝亲生活愉快，健康好运~,KGC/卡杰诗食物厨余垃圾处理器全自动家用厨房水槽搅碎机粉碎机,2999.0,,
0,强8998689,诗诗,[],[2019-08-12 14:44:12],[解释] 谢谢亲的选择和支持，我们关注每一位用户的购买与使用体验，珍惜买家的每一份反馈，使用过程中有任何问题都可以随时召唤在线客服！亲亲的建议被采纳后，我们会有精美小礼品相送哦~~~~,【88狂欢价】KGC/卡杰诗智能豪华电动按摩椅全自动全身太空舱零重力家用沙发椅,79800.0,,
0,爱未完513741,按摩椅是买给老人家用的，家里人很满意。按摩椅做工精细，非常的大气上档次，价格也实惠，性价比真的很高。按摩力度有很多种，而且是全身每一处都有，行程很长，尤其是推背感觉很不错，要下手的朋友不要犹豫了，蓝牙对接享受高品质音乐，绝对超值购物。,"[""https://img.alicdn.com/imgextra/i4/0/O1CN01hXpcD21IHaKopdxWs_!!0-rate.jpg_400x400.jpg"", ""https://img.alicdn.com/imgextra/i2/0/O1CN013XZm8L1IHaKxtR7pg_!!0-rate.jpg_400x400.jpg""]",[2019-08-12 14:38:35],[解释] 您每次的好评都让我们万分期待，也是对我们最大的鼓励，我们一定加倍努力，让你买的开心，用的放心，生活更添舒心。感谢您一如既往对KGC的支持，不论何时，我们都会陪伴在您的身边，为服务做好120分的准备与努力，祝亲爱的生活愉快，健康好运。,KGC/卡杰诗星月电动按摩椅家用全自动全身揉捏太空舱多功能沙发椅,52800.0,,
0,shenyupopo,此用户没有填写评价。,[],[2019-08-12 14:28:44],,【88狂欢价】KGC/卡杰诗星月按摩椅家用全自动全身揉捏太空舱多功能电动沙发椅,52800.0,,
0,shenyupopo,收到货第二天就来安装了，用了几天总体感觉还不错，家里人比较多，老人小孩一起5口人，厨余垃圾半天不到就好大一垃圾桶，夏天来不及倒的话就臭了。我买过这家的按摩椅，用了几年很不错。刚好前几天活动，随便看看，看到有了垃圾处理器，也在网上搜索对比了下，老顾客了，很信赖这个品牌，而且价位也不高，就下手了。收到果然不错，声音也并没有觉得很大，可承受范围内，瓜果蔬菜鸡蛋壳小骨头等都挺好打碎的，爸妈开始还不接受，说我乱花钱，每天多去倒几次垃圾就是了，现在也用的很开心，说非常方便，而且天热也不怕垃圾会臭了。,"[""https://img.alicdn.com/imgextra/i4/0/O1CN01Fy7rd31lD7KVinH6J_!!0-rate.jpg_400x400.jpg"", ""https://img.alicdn.com/imgextra/i3/0/O1CN01NWkecG1lD7KVioDIJ_!!0-rate.jpg_400x400.jpg"", ""https://img.alicdn.com/imgextra/i2/0/O1CN01a9WTe11lD7KZDfzUN_!!0-rate.jpg_400x400.jpg"", ""https://img.alicdn.com/imgextra/i3/0/O1CN01Fe20Cv1lD7Kat0yPN_!!0-rate.jpg_400x400.jpg""]",[2019-08-12 14:28:44],[解释] 感谢亲亲的及时评价，看到您给予我们如此高的评价，说明已经得到您的肯定，这是我们最欣慰的事，我们会用精良的品质和方便优质的售后服务来感谢亲对我们KGC的喜爱和信任。祝您生活愉快,KGC/卡杰诗食物厨余垃圾处理器家用全自动厨房水槽粉碎机搅碎机,5999.0,,
0,yyj丶l,此用户没有填写评价。,[],[2019-08-12 14:18:31],,KGC/卡杰诗休闲迷你智能按摩椅家用新款小型全自动电动按摩沙发椅,19800.0,,
0,小左大人喔,此用户没有填写评价。,[],[2019-08-12 14:09:44],,【88狂欢价】KGC/卡杰诗智能豪华电动按摩椅全自动全身太空舱零重力家用沙发椅,79800.0,,
0,余金平4399,此用户没有填写评价。,[],[2019-08-12 14:09:35],,KGC/卡杰诗星月电动按摩椅家用全自动全身揉捏太空舱多功能沙发椅,52800.0,,
0,小左大人喔,此用户没有填写评价。,[],[2019-08-12 14:09:28],,【88狂欢价】KGC/卡杰诗智能豪华电动按摩椅全自动全身太空舱零重力家用沙发椅,79800.0,,
0,余金平4399,此用户没有填写评价。,[],[2019-08-12 14:09:28],,KGC/卡杰诗星月电动按摩椅家用全自动全身揉捏太空舱多功能沙发椅,52800.0,,
0,余金平4399,此用户没有填写评价。,[],[2019-08-12 14:09:17],,KGC/卡杰诗星月电动按摩椅家用全自动全身揉捏太空舱多功能沙发椅,52800.0,,
0,小左大人喔,此用户没有填写评价。,[],[2019-08-12 14:09:11],,【88狂欢价】KGC/卡杰诗智能豪华电动按摩椅全自动全身太空舱零重力家用沙发椅,79800.0,,
0,余金平4399,此用户没有填写评价。,[],[2019-08-12 14:09:04],,KGC/卡杰诗星月电动按摩椅家用全自动全身揉捏太空舱多功能沙发椅,52800.0,,
0,余金平4399,宝贝已收到，苏宁快递很及时送货上门并帮安装调试，服务非常细心周到，安装调试完后帮清理垃圾，必须点赞！客服很耐心，态度很好，有问必答。试用了几天，按摩舒适，功能多，没有异味，力度和气压都可以调节，按键易懂，目前一切都很满意，非常喜欢！,"[""https://img.alicdn.com/imgextra/i1/0/O1CN01IjHoC31JMuYgWD64L_!!0-rate.jpg_400x400.jpg"", ""https://img.alicdn.com/imgextra/i3/0/O1CN01zLRqwb1JMuYgcUxW5_!!0-rate.jpg_400x400.jpg"", ""https://img.alicdn.com/imgextra/i2/0/O1CN01RJoSBe1JMuYhoD8vm_!!0-rate.jpg_400x400.jpg""]",[2019-08-12 14:08:47],[解释] 亲的认可与支持是我们最大的动力，惟诚可以破天下之伪，惟实可以破天下之虚，KGC一直努力从未停止过脚步，只为带给亲们更好的产品和更优质的服务~,KGC/卡杰诗星月电动按摩椅家用全自动全身揉捏太空舱多功能沙发椅,52800.0,,
0,心定气闲1943,此用户没有填写评价。,[],[2019-08-12 10:04:51],,【88狂欢价】KGC/卡杰诗智能豪华电动按摩椅全自动全身太空舱零重力家用沙发椅,79800.0,,
0,心定气闲1943,此用户没有填写评价。,[],[2019-08-12 10:04:37],,【88狂欢价】KGC/卡杰诗智能豪华电动按摩椅全自动全身太空舱零重力家用沙发椅,79800.0,,
0,心定气闲1943,此用户没有填写评价。,[],[2019-08-12 09:51:35],,【88狂欢价】KGC/卡杰诗智能豪华电动按摩椅全自动全身太空舱零重力家用沙发椅,79800.0,,
0,木偶doudou,挺好的，父母很喜欢,[],[2019-08-12 08:51:35],[解释] 我们会以百分百的质量，百分百的态度，让亲爱的感受最贴心的购物体验。以超一流的性价比回馈亲爱的关爱和支持。愿亲幸福快乐每一天！,【七夕价】KGC/卡杰诗星月电动按摩椅家用全自动全身揉捏太空舱多功能沙发椅,52800.0,,
0,老男人235235,此用户没有填写评价。,[],[2019-08-11 19:47:11],,【88狂欢价】KGC/卡杰诗智能豪华电动按摩椅全自动全身太空舱零重力家用沙发椅,79800.0,,
0,sophie10_22,用了几天，非常满意！老爸已经睡着啦！,[],[2019-08-11 16:58:30],[解释] 您每次的好评都让我们万分期待，也是对我们最大的鼓励，我们一定加倍努力，让你买的开心，用的放心，生活更添舒心。感谢您一如既往对KGC的支持，不论何时，我们都会陪伴在您的身边，为服务做好120分的准备与努力，祝亲爱的生活愉快，健康好运。,【七夕价】KGC/卡杰诗智能豪华电动按摩椅全自动全身太空舱零重力家用沙发椅,79800.0,,
0,tbjoy11,此用户没有填写评价。,[],[2019-08-11 15:05:07],,KGC/卡杰诗休闲迷你智能按摩椅家用新款小型全自动电动按摩沙发椅,19800.0,,
0,杨子晴1,此用户没有填写评价。,[],[2019-08-11 09:33:31],,KGC/卡杰诗休闲迷你智能按摩椅家用新款小型全自动电动按摩沙发椅,19800.0,,
0,feiyu623,体验感不错，棒棒的,"[""https://img.alicdn.com/imgextra/i3/0/O1CN01uEPwBM1bjVB5hq2Df_!!0-rate.jpg_400x400.jpg""]",[2019-08-09 17:59:45],[解释] 静谧的夜晚，置身于星河中，闭上眼睛，远离世俗繁杂，此刻静享好眠。相信亲的选择，KGC定不负您。祝您生活愉快！,KGC/卡杰诗智能豪华电动按摩椅全自动全身太空舱零重力家用沙发椅,79800.0,,
0,浅眠未安009,此用户没有填写评价。,[],[2019-08-09 17:58:43],,KGC/卡杰诗智能豪华电动按摩椅全自动全身太空舱零重力家用沙发椅,79800.0,,
0,grr520cwj,这个按摩椅收到了，和描述的一样好，不仅外观好看，按着也舒服！好好装好，还有很多功能研究一下！按着很舒服功能也很齐全，这里我要非常感谢客服糖糖，夏菲给我一直详细介绍！不管任何时候都会及时回复我！谢谢你们！,"[""https://img.alicdn.com/imgextra/i4/0/O1CN01SY1HYk2HV2X5PUnCd_!!0-rate.jpg_400x400.jpg"", ""https://img.alicdn.com/imgextra/i3/0/O1CN013k1FTc2HV2X5dWS7b_!!0-rate.jpg_400x400.jpg"", ""https://img.alicdn.com/imgextra/i1/0/O1CN01RtUtZS2HV2X7SWKjY_!!0-rate.jpg_400x400.jpg"", ""https://img.alicdn.com/imgextra/i4/0/O1CN01nmrJM02HV2X7Z25b1_!!0-rate.jpg_400x400.jpg"", ""https://img.alicdn.com/imgextra/i2/0/O1CN01Z939fz2HV2XA71YdY_!!0-rate.jpg_400x400.jpg""]",[2019-08-09 14:20:50],[解释] 亲的句句好评，时刻激励着KGC全体人员朝着更高水准的服务进发。亲爱的选购的KGC这款按摩椅功能多样，模式丰富，相信会给亲带来更舒适专业的按摩体验。KGC值得您信赖，服务电话400-676-0010全天在线，真正的售后无忧！记得关注和收藏店铺，把爱和健康分享给小伙伴哦~,【七夕价】KGC/卡杰诗智能豪华电动按摩椅全自动全身太空舱零重力家用沙发椅,79800.0,,
0,zyq616241869,此用户没有填写评价。,[],[2019-08-09 12:13:56],,KGC/卡杰诗迷你智能小按摩椅家用新款小型全自动电动按摩沙发椅,11800.0,,
0,330873435lnq,按摩椅性价比不错 一收到货就试用了 力度也不错 好多模式可以调 还在研究 用一段时间再来追加,[],[2019-08-09 11:31:57],[解释] 谢谢亲的选择和支持，我们关注每一位用户的购买与使用体验，珍惜买家的每一份反馈，使用过程中有任何问题都可以随时召唤在线客服！亲亲的建议被采纳后，我们会有精美小礼品相送哦~~~~,【七夕价】KGC/卡杰诗K3按摩椅家用全自动太空舱全身揉捏多功能电动老人沙发,12000.0,,
0,babyblue2014,此用户没有填写评价。,[],[2019-08-08 23:50:33],,KGC/卡杰诗休闲迷你智能按摩椅家用新款小型全自动电动按摩沙发椅,19800.0,,
0,lintaoying,不用跑去养身馆了在家也能按摩了，力度可以，老公也喜欢,"[""https://img.alicdn.com/imgextra/i3/0/O1CN01CdO4081rKLGntnwYQ_!!0-rate.jpg_400x400.jpg""]",[2019-08-08 23:04:00],[解释] 日益累积的努力终能被看到，脱颖而出也并不是没有理由，KGC好产品、好服务，经得起时间考验，任何问题交给我们，定不负所望！谢谢亲爱的一直以来支持和信任，祝您生活愉快~~,【七夕价】KGC/卡杰诗休闲迷你智能按摩椅家用新款小型全自动电动按摩沙发椅,19800.0,,
0,zx13055920603,此用户没有填写评价。,[],[2019-08-08 20:06:34],,【七夕价】KGC/卡杰诗休闲迷你智能按摩椅家用新款小型全自动电动按摩沙发椅,19800.0,,
0,zengyan200451,用过了很好用，不错,"[""https://img.alicdn.com/imgextra/i1/0/O1CN01ryau6I26L04sAnJZW_!!0-rate.jpg_400x400.jpg""]",[2019-08-08 15:02:38],[解释] 亲爱的，非常感谢您的支持哦！亲的认可是我们最大的动力，我们会继续努力提升产品和服务质量。在售前、售中、售后把关好每个环节，提供更好、更贴心的服务，KGC期待您继续支持和关注~ 使用满意的话，请多多分享给亲朋好友！祝亲生活愉快，健康好运~,【七夕价】KGC/卡杰诗迷你智能小按摩椅家用新款小型全自动电动按摩沙发椅,11800.0,,
0,acskyling,此用户没有填写评价。,[],[2019-08-08 14:41:49],,KGC/卡杰诗智能豪华电动按摩椅全自动全身太空舱零重力家用沙发椅,79800.0,,
0,acskyling,此用户没有填写评价。,[],[2019-08-08 14:41:17],,KGC/卡杰诗智能豪华电动按摩椅全自动全身太空舱零重力家用沙发椅,79800.0,,
0,tb_7482037,此用户没有填写评价。,[],[2019-08-08 11:43:32],,KGC/卡杰诗休闲迷你智能按摩椅家用新款小型全自动电动按摩沙发椅,19800.0,,
0,吕艳君77,用着很不错，出点状况，正在处理，服务很好。 外观材质：不错 按摩效果：很好 档位调节：可调 特色功能：在寻找,"[""https://img.alicdn.com/imgextra/i4/0/O1CN018NQNKi256Vw7lkbx2_!!0-rate.jpg_400x400.jpg""]",[2019-08-08 10:59:17],[解释] 我们会以百分百的质量，百分百的态度，让亲爱的感受最贴心的购物体验。以超一流的性价比回馈亲爱的关爱和支持。愿亲幸福快乐每一天！,【七夕价】KGC/卡杰诗休闲迷你智能按摩椅家用新款小型全自动电动按摩沙发椅,19800.0,[追加评论] 不得不使劲赞扬赞扬商家及售后糖糖诗诗，椅子精致好看，舒服，尤其售后特令人感动，有问必答，有求必应，有问题迅速解决，有这样的高水平服务，生意一定会兴隆！衷心祝愿他们蒸蒸日上！,[确认收货后 7 天追加评论]
